average_charge_normal,tenure_bins,PhoneService_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MonthlyCharges_normal,TotalCharges_log,Churn_Yes
0.7293852423480448,3,1,0,0,0,0,1,0.7134328358208956,7.42797662438849,0
0.9508374519494782,7,1,0,1,0,0,0,0.9731343283582089,8.84302328650988,0
0.16710348959113372,2,1,0,1,1,0,0,0.012935323383084583,5.407844191075279,0
0.8987258578989799,6,1,0,0,0,1,0,0.8771144278606966,8.542461248162954,1
0.40032948929159795,3,1,0,0,0,1,0,0.3099502487562189,6.773995288802613,1
0.9278487095002745,7,1,0,1,1,0,0,0.9651741293532339,8.818548852805224,0
0.2144311733479773,9,1,0,1,1,0,0,0.06517412935323384,7.535990535364939,0
0.16709964938959995,5,1,1,0,0,0,1,0.01641791044776118,6.6734875831649925,0
0.6477326669086644,7,1,1,0,1,0,0,0.6268656716417911,8.442351103711776,0
0.592668863261944,0,1,0,0,0,0,1,0.5144278606965175,4.969118613893322,0
0.5691927512355848,0,1,0,0,0,1,0,0.5059701492537313,4.235554730773624,1
0.7316927512355849,3,1,0,0,0,1,0,0.7159203980099503,7.482428560294395,1
0.7364085667215814,1,1,0,0,0,0,0,0.7492537313432835,6.284880151407523,1
0.7160591224447177,9,1,0,1,1,0,0,0.6781094527363185,8.72777821348305,0
0.5352313289401428,4,1,0,0,0,0,1,0.4781094527363184,7.352088473975684,0
0.7473751506061127,8,1,0,0,1,0,0,0.7601990049751244,8.712595487748722,0
0.665980230642504,0,1,0,0,0,0,1,0.6228855721393034,4.392595586023115,1
0.6915757138934651,6,1,1,0,0,0,1,0.6348258706467661,8.30150924791587,1
0.5918340086379624,5,1,1,0,0,0,1,0.535820895522388,7.8854797170403845,0
0.28721731316459487,2,0,0,0,0,0,1,0.163681592039801,5.949469990405305,0
0.14044481054365732,1,1,0,0,1,0,0,0.02288557213930349,3.9347624923976356,1
0.7987827201171518,3,1,0,0,1,0,0,0.7731343283582089,7.46479632654509,0
0.3675205930807248,6,1,1,0,0,0,0,0.2641791044776119,7.710137957748172,0
0.8952273230224496,8,1,1,0,0,1,0,0.9069651741293533,8.893105897262377,0
0.6055024711696869,4,1,0,0,0,0,1,0.5253731343283582,7.516270068701378,0
0.6159390444810544,0,1,0,0,0,1,0,0.6,5.007630785075957,1
0.16538531942156323,2,1,0,0,1,0,0,0.014427860696517405,5.196838197598183,0
0.33892092257001644,2,0,1,0,0,0,1,0.21890547263681592,6.019687506051722,0
0.1563132501765121,9,1,0,1,1,0,0,0.01592039800995026,7.191692849528935,0
0.5280523521874427,2,1,0,0,0,0,0,0.4975124378109453,6.3577556076406765,0
0.14095963756177923,1,1,0,0,1,0,0,0.018905472636815905,4.226103551734458,0
0.5067957166392092,0,1,0,0,0,0,1,0.32537313432835824,4.812590776837065,0
0.6478583196046128,0,1,0,0,0,1,0,0.600995024875622,4.365007629504287,1
0.2030477759472817,3,0,0,0,0,0,0,0.06865671641791044,6.14921587965514,0
0.20557778300776652,2,1,0,0,0,0,0,0.01990049751243781,5.163070217140011,0
0.3533772652388797,0,1,0,0,0,1,0,0.245273631840796,3.758871825933971,1
0.36243822075782534,0,1,0,0,0,1,0,0.2562189054726368,3.784189633918261,0
0.1577429983525535,2,1,1,0,0,0,1,0.01990049751243781,5.149527292962874,0
0.38261943986820424,1,0,0,0,0,0,1,0.15920398009950248,4.936988753927957,1
0.49409665019220206,2,0,0,0,0,0,1,0.40049751243781095,6.29129132319315,1
0.4948929159802306,1,1,0,0,1,0,0,0.37363184079601985,5.705114919889979,0
0.7307601788656154,7,1,1,0,0,0,0,0.7029850746268658,8.510772623613315,0
0.4542833607907743,3,1,0,0,0,0,1,0.39203980099502483,6.900428503595676,0
0.7931698214705981,6,1,0,0,0,1,0,0.7756218905472637,8.459193247118248,1
0.6515062367615909,9,1,0,1,0,0,1,0.6059701492537314,8.619117811138162,0
0.8931219110378913,9,1,0,1,1,0,0,0.8935323383084577,8.962724808737486,0
0.5959637561779243,1,1,0,0,0,1,0,0.5587064676616916,6.073274922305548,1
0.7577769163678651,3,1,0,0,0,1,0,0.7616915422885572,7.35493798044217,0
0.37845821734931545,4,0,0,0,0,1,0,0.2751243781094527,7.194737106319525,0
0.7484898407468424,1,1,0,0,0,1,0,0.8661691542288557,6.301152699822378,1
0.8232982924086713,8,1,0,1,0,1,0,0.8393034825870647,8.747788906255487,0
0.6611408566721582,3,1,0,0,0,0,0,0.553233830845771,7.157891235359948,1
0.5089632256443191,7,1,1,0,0,0,0,0.42885572139303485,8.201248809246485,0
0.44330038440417346,1,1,0,0,0,1,0,0.39104477611940297,5.084195497204284,0
0.2336799835255354,2,0,0,0,0,0,1,0.10945273631840796,5.4247297289024745,0
0.7611791009649329,2,1,0,0,0,1,0,0.6597014925373134,6.472114428363911,1
0.1746353813354007,8,1,0,1,1,0,0,0.013432835820895536,7.273543569937403,0
0.9098871014633201,8,1,0,1,1,0,0,0.9303482587064676,8.924163832307626,0
0.8905477759472817,7,1,1,0,0,1,0,0.8781094527363185,8.634416070214058,0
0.906072670693758,9,1,0,1,1,0,0,0.8900497512437812,8.977121231964368,0
0.15269769357495883,5,1,1,0,0,0,1,0.010447761194029858,6.385531610263777,0
0.1628741076331686,9,1,0,1,0,0,0,0.017910447761194038,7.260979275244611,0
0.5761943986820428,0,1,0,0,1,0,0,0.5144278606965175,4.24778070111149,0
0.5419608535341649,6,1,1,0,1,0,0,0.45223880597014926,7.92419899080613,0
0.22803953871499177,4,1,0,1,1,0,0,0.06467661691542288,6.539730453847818,1
0.4207486728903533,6,1,0,0,0,0,0,0.32487562189054725,7.740033768327064,0
0.5058331098425347,6,0,1,0,1,0,0,0.41940298507462687,7.87874250777532,0
0.6482479184291375,5,1,1,0,0,0,1,0.6069651741293532,7.976526725639226,0
0.711490939044481,3,1,0,0,1,0,0,0.672139303482587,7.454430555641825,1
0.17833607907742996,1,0,0,0,0,1,0,0.06169154228855721,4.461299815568389,1
0.8767683899479616,8,1,0,1,1,0,0,0.9139303482587064,8.810713189968224,0
0.6525260845689181,1,1,0,0,0,0,1,0.7208955223880598,5.470799003060018,0
0.2087202336378613,8,1,0,1,1,0,0,0.07014925373134329,7.42198510188169,0
0.8765297717109908,4,1,0,0,0,1,0,0.8701492537313433,7.999510780187034,1
0.7163817957166392,2,1,0,0,0,1,0,0.6661691542288557,6.544990400406,0
0.19196231756270735,9,1,0,1,0,0,1,0.06069651741293534,7.411314566756082,0
0.19975288303130148,0,0,0,0,0,1,0,0.05970149253731343,3.188416617383492,1
0.21254919458173163,9,1,0,1,0,0,0,0.06815920398009952,7.527175184144923,0
0.4247837726523888,3,1,0,0,0,0,0,0.3611940298507462,6.715504591110298,0
0.8017884778593181,8,1,0,1,0,0,1,0.7796019900497512,8.767835171432257,0
0.6274898906694624,2,1,0,0,0,1,0,0.5796019900497512,6.7309584328308825,1
0.6664405465645895,7,1,1,0,1,0,0,0.6258706467661692,8.325112165553845,0
0.34060955518945635,2,0,0,0,0,1,0,0.20149253731343283,5.801513963149536,0
0.7869204518710284,3,1,0,0,0,1,0,0.7427860696517413,7.198520094893823,0
0.7458813838550247,1,1,0,0,0,1,0,0.7487562189054726,5.892196545449313,1
0.70499529301012,9,1,0,1,0,0,1,0.6611940298507463,8.69802196790121,0
0.5756060249470464,9,1,0,1,0,1,0,0.47512437810945274,8.495254283897484,0
0.8196198669839526,7,1,1,0,1,0,0,0.8283582089552238,8.58916030213203,1
0.6085402447634738,4,1,0,0,0,0,0,0.5636815920398011,7.634603157714716,1
0.1671643327841845,4,1,0,1,0,0,1,0.024875621890547265,6.188366787216965,0
0.49318339182962057,8,1,0,1,1,0,0,0.42985074626865677,8.326323200652324,0
0.4513120734290421,6,1,0,0,0,0,1,0.36069651741293535,7.741164276958892,0
0.5422158154859967,0,1,0,0,0,1,0,0.5109452736318407,4.8801468859423185,1
0.8524479364677058,5,1,0,0,0,1,0,0.8109452736318408,8.3030093814735,0
0.8970620538165841,6,1,0,1,0,0,0,0.9104477611940298,8.497123128362302,0
0.6552546677649642,9,1,0,1,0,0,0,0.6228855721393034,8.653025684477237,0
0.16107040665915198,5,1,0,1,0,0,1,0.020398009950248763,6.610763337204578,0
0.5496808072487643,9,1,0,1,0,0,0,0.49303482587064673,8.47733947796053,0
0.19810543657331137,0,1,0,0,0,0,1,0.057711442786069655,3.1801349965517702,1
0.16184445359692476,9,1,0,1,1,0,0,0.01542288557213931,7.254637429658003,0
0.2162123708252209,7,1,0,1,0,0,0,0.07412935323383084,7.274929907801973,0
0.46822204994023964,7,0,1,0,0,1,0,0.3771144278606965,7.972103881446254,0
0.6942156324363902,8,1,0,1,0,0,0,0.6810945273631841,8.5772529478439,0
0.16803953871499175,0,1,0,0,0,0,1,0.021393034825870634,3.0155349008501706,0
0.16171835828379055,4,1,0,1,0,0,1,0.013930348258706454,6.112686108696808,0
0.4163920922570016,0,1,0,0,0,1,0,0.3213930348258706,3.9229629454664803,1
0.48208401976935744,0,1,0,0,0,0,1,0.3592039800995025,4.76260119393692,0
0.9249936636674693,7,1,0,0,1,0,0,0.8940298507462686,8.67236620562443,0
0.4332555372505949,5,1,1,0,0,0,1,0.3601990049751244,7.546182247341849,0
0.37355848434925865,0,1,0,0,0,0,1,0.26965174129353237,3.814410176561146,0
0.48671746293245466,4,1,1,0,0,0,1,0.4054726368159204,7.411223906294559,0
0.5613673805601318,2,1,1,0,0,1,0,0.509452736318408,6.167621307197855,0
0.8328724405742527,3,1,0,0,0,1,0,0.8189054726368159,7.255273427135451,1
0.5200896943071572,9,0,0,1,1,0,0,0.4646766169154229,8.422003004412488,0
0.16886326194398682,0,1,0,0,0,0,1,0.022388059701492536,3.0204248861443626,1
0.1344316309719934,2,1,0,0,0,0,1,0.005970149253731357,5.094976442530006,0
0.16668627912449985,6,1,1,0,0,0,0,0.01542288557213931,6.745118695504581,0
0.22352318192515883,2,0,0,0,0,0,0,0.06766169154228857,5.2467608796336345,0
0.6628912685337726,1,1,0,0,0,0,0,0.5626865671641791,5.774240938304763,1
0.921946503752517,9,1,0,1,1,0,0,0.9557213930348258,8.994488918572177,0
0.19884678747940693,3,0,0,0,0,1,0,0.06169154228855721,6.1796024892233765,1
0.9217528307314138,8,1,0,1,1,0,0,0.9049751243781095,8.86074743418465,0
0.3765738997411155,7,0,0,1,0,0,0,0.26666666666666666,7.847801599210689,0
0.472487644151565,1,1,0,0,0,0,1,0.32587064676616917,5.658785108725465,0
0.9132459271462566,9,1,0,1,0,0,0,0.9174129353233831,8.985006924588937,0
0.6884872565171044,8,1,0,0,0,1,0,0.6606965174129353,8.64534011376392,0
0.49104354668174777,8,1,1,0,0,0,1,0.41592039800995023,8.292561032675568,0
0.3800967874794069,2,1,0,0,0,0,0,0.2626865671641791,5.911203065505174,0
0.733699784564694,7,1,0,0,0,0,0,0.746268656716418,8.440679250315991,0
0.18394197327475745,3,1,0,0,0,0,1,0.01990049751243781,5.99632770277397,0
0.21417502024404544,7,1,0,1,0,0,1,0.07164179104477611,7.335666575920132,0
0.15005491488193298,7,1,0,1,0,0,1,0.02338308457711444,6.996681488176539,0
0.8252530007060485,2,1,0,0,0,1,0,0.7547263681592039,6.5529357555428644,0
0.2764778153184597,7,0,1,0,0,0,1,0.16467661691542285,7.591003627362835,0
0.5181219110378912,6,0,0,1,0,0,0,0.4228855721393035,7.97018756019549,0
0.4321252059308072,1,1,0,0,0,1,0,0.3293532338308458,5.569488886872828,0
0.5426590902744812,7,0,0,1,1,0,0,0.45572139303482584,8.265354339935234,0
0.6963461991056719,9,1,0,1,0,0,0,0.6621890547263681,8.685677790866595,0
0.5377735937867734,3,1,0,0,1,0,0,0.5248756218905473,6.81783057145415,1
0.4004605361689381,6,1,0,0,0,0,1,0.31741293532338305,7.668140458807759,0
0.765637870675453,8,1,0,1,1,0,0,0.7597014925373133,8.69092798727287,0
0.514734704311765,7,0,0,1,0,0,1,0.4129353233830846,8.195430240865926,0
0.8512731895995989,6,1,1,0,0,1,0,0.8159203980099502,8.466710095045407,0
0.8209822189399534,7,1,0,0,0,1,0,0.8024875621890548,8.662280061599967,0
0.7859349258649093,9,1,0,1,1,0,0,0.7905472636815921,8.834875716140644,0
0.3220620538165843,5,0,0,0,0,1,0,0.21940298507462683,7.067277221999022,1
0.49644301332933954,2,1,0,0,0,0,0,0.417910447761194,6.496699572560728,0
0.4278394224246535,5,0,0,0,0,1,0,0.3781094527363184,7.476444068192316,0
0.37097290865824634,7,0,0,1,0,0,0,0.27810945273631843,7.796448683664188,0
0.4265513454146073,1,0,0,0,0,1,0,0.3218905472636816,5.045680635839056,1
0.2127036426871682,9,1,0,1,0,0,1,0.0661691542288557,7.527901566657592,0
0.6801997528830313,5,1,0,0,0,1,0,0.6626865671641791,8.102601563029772,1
0.55333607907743,0,1,0,0,0,0,1,0.4721393034825871,4.9004483350615,1
0.520028677771676,7,1,0,1,1,0,0,0.4487562189054726,8.134203605823243,0
0.4174511649799953,3,1,0,0,0,0,0,0.3169154228855722,6.564560496600097,0
0.5807248764415156,0,1,0,0,0,1,0,0.5199004975124378,4.255612709818223,1
0.7853789126853377,2,1,0,0,0,1,0,0.7621890547263681,6.860086985280636,1
0.4130971993410214,0,1,0,0,0,1,0,0.31741293532338305,3.9150185144079446,0
0.16268533772652388,0,1,0,0,0,0,1,0.014925373134328358,2.9831534913471307,1
0.5391783360790774,7,1,1,0,0,0,0,0.46169154228855724,8.206733671274469,0
0.6681606744839617,8,1,0,1,0,0,0,0.6104477611940298,8.615371980097764,0
0.16003765591903976,3,1,1,0,0,0,1,0.012437810945273632,5.605802066295998,0
0.8077333074910359,8,1,0,1,0,1,0,0.808955223880597,8.805075243870684,0
0.6069192751235585,7,1,0,0,0,1,0,0.554726368159204,8.307064577179522,0
0.34205107084019765,3,0,0,0,0,1,0,0.20547263681592037,6.49888437773914,0
0.6576514735493318,2,1,0,0,0,1,0,0.6099502487562188,6.577235292520256,0
0.55165921393269,3,1,0,0,0,1,0,0.4696517412935324,6.843323418822748,1
0.8255126966994263,7,1,0,0,0,1,0,0.800497512437811,8.667783254048695,1
0.3958300954275589,7,0,0,0,0,0,0,0.2791044776119403,7.8426125804301305,0
0.8171922805365968,9,1,0,1,1,0,0,0.8069651741293532,8.845705258356274,0
0.7921275594257472,3,1,0,0,0,1,0,0.771641791044776,7.205115367985189,0
0.5781226598771904,4,1,1,0,0,0,0,0.4900497512437811,7.342164113480079,1
0.6302718286655683,2,1,0,0,1,0,0,0.5960199004975125,6.640071893037045,0
0.19671362835880246,4,1,0,1,0,0,1,0.07810945273631842,6.540380437621107,0
0.5733113673805601,0,1,0,0,0,1,0,0.5109452736318407,4.242764567340374,1
0.682404263187977,6,1,1,0,0,1,0,0.6577114427860696,8.308778141256475,1
0.8299798914623508,8,1,0,0,0,1,0,0.8154228855721394,8.832244778162735,1
0.6429159802306424,0,1,0,0,0,1,0,0.5950248756218905,4.357349646961441,1
0.3259335529928611,5,0,1,0,1,0,0,0.21990049751243781,7.079226516721677,0
0.6180097931539447,9,1,0,1,1,0,0,0.6064676616915423,8.594506022518871,0
0.20345963756177923,2,1,0,0,0,0,1,0.026368159203980085,5.5093883366279774,0
0.6119086843963286,2,1,0,0,0,1,0,0.5507462686567164,6.253828811575473,1
0.646714259564342,2,1,0,0,0,1,0,0.5621890547263682,6.560464734925045,1
0.41103789126853374,0,1,0,0,0,0,1,0.31492537313432833,3.910021002757473,0
0.5643945634266886,3,1,0,0,1,0,0,0.5039800995024876,7.222821460646684,0
0.16680395387149916,0,1,0,0,0,0,1,0.01990049751243781,3.0081547935525483,0
0.6292251320797592,4,1,0,0,1,0,0,0.5746268656716418,7.703120542927412,0
0.6095551894563427,0,1,0,0,0,1,0,0.554726368159204,4.30406509320417,0
0.5886875343218012,1,1,0,0,0,0,1,0.6373134328358209,5.367843429196647,0
0.7706548599670511,3,1,0,0,0,0,0,0.7079601990049752,7.534308494092098,0
0.7942751235584843,8,1,0,0,1,0,0,0.8049751243781095,8.727648587453963,0
0.16639209225700163,0,1,0,0,0,0,1,0.019402985074626858,3.005682604407159,1
0.22165019220208673,1,0,0,0,0,0,0,0.11144278606965173,5.084195497204284,0
0.16691927512355847,6,1,0,1,0,1,0,0.01542288557213931,6.92086891812752,0
0.46224601867105986,1,1,0,0,0,0,0,0.40696517412935324,5.819192326167029,0
0.39262179336314423,2,1,0,0,0,1,0,0.263681592039801,5.810092539349616,0
0.7449890170236133,9,1,0,1,1,0,0,0.7218905472636815,8.781371194680025,0
0.40511738056013175,2,1,0,0,0,0,0,0.3114427860696517,5.974953994980992,0
0.8617743244240085,8,1,0,1,1,0,0,0.8800995024875622,8.85502165080859,0
0.7770627402526085,4,1,0,0,0,1,0,0.7492537313432835,7.724910523884861,1
0.7918840380743181,9,1,0,1,1,0,0,0.7582089552238807,8.842416683180959,0
0.14983026309220707,5,1,1,0,0,0,0,0.01194029850746268,6.397346235101363,0
0.2320840197693575,0,0,0,0,0,1,0,0.06766169154228857,4.031582240485785,1
0.5488526712167567,9,1,0,1,0,0,1,0.49452736318407964,8.447660888748159,0
0.5398382507113972,4,1,1,0,0,0,0,0.46766169154228854,7.273647611970478,0
0.7851478513388992,7,1,0,0,0,0,0,0.8079601990049752,8.634745089251222,0
0.159218835804503,5,1,1,0,1,0,0,0.020895522388059716,6.545134119865862,0
0.16615789643699325,7,1,0,1,0,0,1,0.016915422885572132,6.9360997519912795,0
0.6459155761400018,7,1,1,0,0,0,0,0.5885572139303483,8.332296321347902,0
0.1629324546952224,3,1,1,0,0,0,0,0.014427860696517405,5.980403599748557,0
0.827698020449256,8,1,0,1,1,0,0,0.8104477611940298,8.753118704294984,0
0.611964579901153,5,1,0,0,1,0,0,0.5626865671641791,7.9968894586161365,0
0.15015297717109907,5,1,1,0,0,0,1,0.008955223880597002,6.45833828334479,0
0.6444842225319984,4,1,1,0,0,0,0,0.6039800995024875,7.617882479576767,0
0.765818536823479,4,1,0,0,0,1,0,0.7691542288557214,7.828117710226346,1
0.5314569021789811,7,1,1,0,1,0,0,0.4437810945273632,8.137249620538151,0
0.5880778176179862,5,1,0,0,1,0,0,0.5303482587064676,7.794555406289233,0
0.7631362178097633,3,1,0,0,0,1,0,0.7631840796019901,7.473211123399243,0
0.6803666526186736,6,1,0,0,1,0,0,0.6751243781094527,8.17516756322103,0
0.16872597473915432,1,1,0,0,0,0,1,0.012935323383084583,4.811371016571989,0
0.20949046834549304,7,1,0,1,0,0,1,0.06517412935323384,7.261365531548025,0
0.305131651203792,7,0,0,0,0,1,0,0.20945273631840794,7.655130194245177,1
0.7049980618276964,5,1,0,0,0,0,1,0.6547263681592039,7.975891177887339,0
0.3080724876441515,2,0,0,0,0,1,0,0.1791044776119403,5.924255797414532,0
0.16680395387149916,0,1,0,0,0,0,1,0.01990049751243781,3.0081547935525483,1
0.19059688252439486,3,0,0,0,0,1,0,0.056218905472636804,5.706445592075685,1
0.820935808425512,7,1,0,0,0,1,0,0.799502487562189,8.62713220971623,0
0.8501797214317807,7,1,0,0,1,0,0,0.8497512437810946,8.644116548989011,0
0.7732129782170968,5,1,0,1,1,0,0,0.7427860696517413,8.125409070363936,0
0.16526166357040206,6,1,1,0,0,0,0,0.01641791044776118,6.849013258958374,0
0.15952773201537615,2,1,0,0,1,0,0,0.01840796019900499,5.448460024977757,0
0.7038714991762768,0,1,0,0,0,1,0,0.6686567164179105,4.4479314095616,1
0.7167936573311366,4,1,0,0,0,1,0,0.6194029850746269,7.644177443023404,0
0.8024110248162967,8,1,1,0,0,0,0,0.8124378109452737,8.722091302389098,1
0.33763238409037416,5,0,0,0,0,1,0,0.21492537313432838,7.268641343692334,0
0.47579237256878704,8,1,1,0,1,0,0,0.42039800995024873,8.261009786023827,0
0.6732948929159802,4,1,0,0,0,1,0,0.6621890547263681,7.622394834880179,1
0.8688318820114537,4,1,0,0,0,0,1,0.8517412935323383,7.703007682479236,0
0.5336776074008364,3,1,0,0,0,0,0,0.49303482587064673,6.736076882286662,0
0.6063073664391622,5,1,0,0,0,1,0,0.5666666666666667,7.854070723961987,1
0.22054899412952178,9,1,0,1,0,0,0,0.06567164179104479,7.550135342488429,0
0.17087996364256094,4,1,0,0,1,0,0,0.01094527363184081,6.39959277263563,0
0.4078300113697009,9,0,0,1,0,1,0,0.309452736318408,8.164865925470925,1
0.7124617557072253,2,1,0,0,0,1,0,0.7039800995024875,6.405971983200375,0
0.4471299748547646,7,0,0,0,0,1,0,0.3656716417910448,8.037236191312713,0
0.624705360537321,8,1,0,1,0,0,0,0.5761194029850747,8.503002984980188,0
0.18153944719018852,4,1,1,0,0,0,1,0.020398009950248763,6.388645435628448,0
0.6449752883031301,1,1,0,0,0,1,0,0.5636815920398011,6.152307072224812,1
0.9651576514735493,9,1,0,1,1,0,0,0.9860696517412935,9.040293176057617,0
0.16268533772652388,0,1,0,0,0,0,1,0.014925373134328358,2.9831534913471307,0
0.36842893515051667,2,1,0,0,1,0,0,0.2681592039800995,6.198478716492308,0
0.20866599079119671,5,1,0,1,0,0,1,0.06915422885572138,6.895632089179826,0
0.7674447826208359,7,1,0,0,0,1,0,0.7114427860696517,8.611939575954239,0
0.6045970092510454,4,1,1,0,0,0,0,0.5646766169154229,7.553994273340647,0
0.44110378912685333,0,1,0,0,0,0,1,0.3154228855721393,4.673762977453703,0
0.5234475105253524,9,0,0,1,0,0,0,0.4721393034825871,8.428438477515677,0
0.546134837156254,8,1,1,0,1,0,0,0.4855721393034826,8.368588769294194,0
0.9064101684056378,9,1,0,1,1,0,0,0.9218905472636817,8.977493646763008,0
0.7171197144426139,1,1,0,0,0,0,0,0.6935323383084577,6.258337861283517,0
0.15128191927512355,5,1,1,0,1,0,0,0.01542288557213931,6.376216613618605,0
0.6385831960461285,6,1,1,0,0,0,0,0.5716417910447762,8.262610571266647,0
0.5102830367029465,8,0,0,1,0,0,1,0.4368159203980099,8.237175009521213,0
0.8002471169686985,3,1,0,0,0,1,0,0.8258706467661692,7.2843063769256595,1
0.9552272103239978,9,1,0,1,0,0,0,0.964179104477612,9.029950947412019,0
0.1698700347794252,2,1,0,0,0,0,1,0.006965174129353227,5.2235938203521,1
0.16062602965403625,0,1,0,0,0,0,1,0.012437810945273632,2.970414465569701,0
0.7323585941790226,2,1,0,0,0,1,0,0.6796019900497512,6.9725125261974155,0
0.2167393917805779,5,0,0,0,1,0,0,0.10298507462686568,6.88094918456163,1
0.16561563183622763,8,1,1,0,0,0,1,0.021393034825870634,7.111879096459092,0
0.15664470071389344,3,1,1,0,0,0,0,0.01542288557213931,5.83568754553614,0
0.3863850317721817,4,1,0,0,0,0,1,0.272636815920398,6.892692401305092,0
0.4782985269890493,8,0,0,1,0,0,1,0.3796019900497512,8.281078375820863,0
0.5684033498077978,2,1,0,0,1,0,0,0.5477611940298507,6.7190735390355,0
0.1723640856672158,0,0,0,0,0,1,0,0.06069651741293534,3.7340917969354845,1
0.8190333209331986,8,1,0,0,0,1,0,0.826865671641791,8.726594752613934,0
0.8131426461398625,4,1,0,0,0,1,0,0.8,7.959537980293449,1
0.27677100494233936,0,0,0,0,0,0,1,0.1527363184079602,3.5145260669691587,0
0.5666392092257001,1,1,0,0,0,0,0,0.6134328358208956,5.840496297972023,1
0.17051070840197693,0,1,0,0,0,1,0,0.024378109452736312,3.0301337002713233,0
0.8756045065632141,8,1,0,1,0,1,0,0.853731343283582,8.79338449715252,0
0.16427558118250046,5,1,0,1,0,0,0,0.01990049751243781,6.576399928740386,0
0.8503912685337726,4,1,0,0,0,1,0,0.8462686567164179,7.969236669312039,1
0.5832736432442758,8,1,1,0,1,0,0,0.5517412935323384,8.494098551387365,0
0.9151190654485547,2,1,0,0,1,0,0,0.7756218905472637,7.10828505542476,1
0.8984728432833868,8,1,0,0,0,1,0,0.900497512437811,8.835166807297895,0
0.14526180073060668,4,1,1,0,0,0,0,0.018905472636815905,6.005367452276974,0
0.17154036243822074,2,1,0,0,1,0,0,0.014925373134328358,5.338739281046952,0
0.20905167413044992,9,1,0,1,1,0,0,0.07661691542288557,7.4965969427327686,0
0.5605802672524254,6,1,0,0,0,1,0,0.5154228855721392,8.026970528189091,0
0.207666509767004,9,1,0,1,0,0,1,0.057711442786069655,7.475764316275582,0
0.6802268983076232,4,1,0,0,0,1,0,0.6616915422885572,7.5048044694967455,0
0.1988182739830186,7,1,0,1,0,0,1,0.047761194029850754,7.1349705296664006,0
0.8601243073236483,7,1,1,0,0,1,0,0.854726368159204,8.655745707077486,1
0.49690786972500317,8,0,0,1,1,0,0,0.41492537313432837,8.274127505665154,0
0.16742746659344682,9,1,0,1,0,0,0,0.012935323383084583,7.288551940874587,0
0.15605436573311368,2,1,1,0,0,0,0,0.013432835820895536,5.24412513746461,0
0.11390915509531653,2,1,1,0,0,0,1,0.017910447761194038,4.572646994282532,0
0.6729818780889621,1,1,0,0,0,1,0,0.6696517412935323,6.012491914300058,0
0.6338035420098848,4,1,0,1,1,0,0,0.6004975124378109,7.521128465761734,0
0.9675029745561047,9,1,0,1,1,0,0,0.9805970149253731,9.042720218035122,0
0.3967600219659527,4,0,0,0,0,0,1,0.25174129353233826,6.9191896566078,0
0.5089654513764534,8,0,1,0,1,0,0,0.4233830845771144,8.357822242999093,0
0.47721656432529574,6,1,0,0,0,0,0,0.36467661691542286,7.8434956346776055,0
0.5354268506765333,8,1,1,0,0,1,0,0.46716417910447766,8.285273744329919,0
0.8569124107633167,4,1,0,0,1,0,0,0.8427860696517413,7.8227251388888766,1
0.7462932454695221,0,1,0,0,0,1,0,0.7199004975124378,4.506454213048934,1
0.3954557935200439,1,1,0,0,0,0,0,0.32388059701492533,5.663134076178392,1
0.7580313014827018,1,1,0,0,0,1,0,0.7144278606965174,5.908354640384975,1
0.8970117151748124,9,1,0,1,0,1,0,0.8950248756218906,8.96707064102838,0
0.75882642321069,9,1,0,1,0,0,0,0.7338308457711443,8.79977477847906,0
0.5962285243586726,3,1,0,0,0,1,0,0.5656716417910447,6.9210169529653225,0
0.17998352553542007,2,1,0,0,0,0,0,0.06766169154228857,5.030111070596912,0
0.6474207166392092,6,1,1,0,0,1,0,0.5661691542288558,8.23553295128295,0
0.1537142429234686,7,1,1,0,0,0,1,0.012437810945273632,6.933764098163188,0
0.15897858319604613,0,1,0,0,1,0,0,0.010447761194029858,2.9601050959108397,0
0.9210781621819513,6,1,1,0,1,0,0,0.9348258706467661,8.523542988714988,0
0.6051619989017023,1,1,0,0,0,0,1,0.517910447761194,5.39544407727876,0
0.16433858505232382,9,1,0,1,0,0,1,0.013432835820895536,7.255944319270571,0
0.16304571663920922,2,1,0,0,0,0,1,0.01990049751243781,5.064807772984649,0
0.7045579352004394,1,1,0,0,0,1,0,0.5731343283582089,5.547518452181536,1
0.6616706062125444,8,1,0,1,0,0,0,0.6208955223880598,8.620209962649595,0
0.5642504118616145,0,1,0,0,0,1,0,0.5,4.22683374526818,1
0.9660099762035512,9,1,0,1,1,0,0,0.9701492537313433,9.041175880151377,0
0.59289351505167,2,1,0,0,0,1,0,0.5497512437810945,6.674245685418749,1
0.662250272640787,9,1,0,1,0,0,0,0.6203980099502487,8.649659016525288,0
0.5761943986820428,0,1,0,0,0,0,1,0.5144278606965175,4.24778070111149,1
0.5032948929159802,5,0,0,1,0,0,0,0.41094527363184075,7.6090194276440295,0
0.16816824546952222,3,1,1,0,0,0,1,0.00796019900497513,5.7888892612867595,0
0.8048584961167333,7,1,1,0,0,1,0,0.7701492537313434,8.607353771124195,0
0.164332784184514,0,1,0,0,1,0,0,0.016915422885572132,2.9932291433358724,0
0.5706754530477759,1,1,0,0,0,1,0,0.5154228855721392,5.84759417668828,1
